movieID,ratings_count,avg_rating,Title
128087,1,5.0,Trinity and Sartana Are Coming (1972)
103235,5,4.0,"Best Offer, The (Migliore offerta, La) (2013)"
107410,1,4.0,Guest from the Future (Gostya iz buduschego) (1985)
156,3,3.33,Blue in the Face (1995)
779,2,4.0,'Til There Was You (1997)
70599,5,3.9,"Time Traveler's Wife, The (2009)"
36535,9,3.78,Everything Is Illuminated (2005)
78574,8,3.44,Winter's Bone (2010)
50923,2,2.25,"Astronaut Farmer, The (2007)"
1739,1,4.0,3 Ninjas: High Noon On Mega Mountain (1998)
2593,4,3.38,"Monster, The (Mostro, Il) (1994)"
5452,6,1.58,Look Who's Talking Now (1993)
56012,2,2.75,"Evening with Kevin Smith 2: Evening Harder, An (2006)"
60760,4,2.88,"X-Files: I Want to Believe, The (2008)"
26048,1,4.5,"Human Condition II, The (Ningen no joken II) (1959)"
117849,1,4.5,La Belle Verte (1996)
2370,1,3.0,"Emerald Forest, The (1985)"
72696,1,0.5,Old Dogs (2009)
2665,1,1.0,Earth vs. the Flying Saucers (1956)
114925,1,2.0,"Captive, The (2014)"
5212,1,3.0,"Octagon, The (1980)"
5239,1,4.0,Rude Boy (1980)
3109,4,3.5,"River, The (1984)"
5012,1,4.0,Yentl (1983)
5231,1,3.5,Road to Morocco (1942)
8712,1,3.0,My Favorite Wife (1940)
2362,1,4.0,Glen or Glenda (1953)
1170,2,2.5,Best of the Best 3: No Turning Back (1995)
105468,2,2.25,Cloudy with a Chance of Meatballs 2 (2013)
1426,1,1.0,Zeus and Roxanne (1997)
116044,1,1.5,Christmas in Connecticut (1992)
128838,1,3.5,Crimson Peak (2015)
7366,8,2.94,Jersey Girl (2004)
113565,1,4.0,"Sacrament, The (2013)"
176,13,4.31,Living in Oblivion (1995)
531,24,3.25,"Secret Garden, The (1993)"
830,21,3.07,"First Wives Club, The (1996)"
1917,92,3.05,Armageddon (1998)
27741,6,3.83,"Twilight Samurai, The (Tasogare Seibei) (2002)"
34048,50,3.15,War of the Worlds (2005)
858,192,4.29,"Godfather, The (1972)"
59784,54,3.44,Kung Fu Panda (2008)
3743,3,2.0,Boys and Girls (2000)
4990,5,3.2,Jimmy Neutron: Boy Genius (2001)
56775,24,3.04,National Treasure: Book of Secrets (2007)
8228,17,3.62,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)"
5446,7,3.64,Rabbit-Proof Fence (2002)
33660,17,4.09,Cinderella Man (2005)
144,12,3.33,"Brothers McMullen, The (1995)"
7748,4,3.88,Pierrot le fou (1965)
27156,5,4.3,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
90746,12,3.5,"Adventures of Tintin, The (2011)"
2202,7,4.36,Lifeboat (1944)
81417,5,3.7,Paranormal Activity 2 (2010)
1140,1,5.0,Entertaining Angels: The Dorothy Day Story (1996)
124404,1,5.0,"Snowflake, the White Gorilla (2011)"
171751,1,2.5,Munna bhai M.B.B.S. (2003)
1606,3,2.33,Kull the Conqueror (1997)
118166,1,3.5,Courier (1987)
160289,1,4.5,O.J.: Made in America (2016)
149144,1,4.0,Parasyte: Part 1 (2014)
4822,3,2.5,Max Keeble's Big Move (2001)
27674,4,3.75,11:14 (2003)
4055,2,4.0,Panic (2000)
2084,5,2.7,Newsies (1992)
4920,3,3.67,"Now, Voyager (1942)"
161594,1,3.5,Kingsglaive: Final Fantasy XV (2016)
5909,5,3.3,Visitor Q (Bizita Q) (2001)
3431,3,1.67,Death Wish 2 (1982)
91622,2,2.25,Young Adult (2011)
963,1,3.0,"Inspector General, The (1949)"
3806,1,3.0,Mackenna's Gold (1969)
65740,1,4.0,Revenge of the Nerds IV: Nerds in Love (1994)
27176,1,4.5,Style Wars (1983)
102823,1,3.5,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)
182639,1,4.0,The Second Renaissance Part II (2003)
98296,1,1.5,Deadfall (2012)
3756,1,4.0,"Golden Bowl, The (2000)"
5114,1,4.0,"Bad and the Beautiful, The (1952)"
5604,1,3.5,"Man in the White Suit, The (1951)"
7073,1,2.5,"Shot in the Dark, A (1964)"
8778,2,3.75,Sherlock Holmes: Dressed to Kill (1946)
5365,1,4.0,"Lady and the Duke, The (Anglaise et le duc, L') (2001)"
141994,1,0.5,Saving Christmas (2014)
53140,2,3.75,"Librarian: Quest for the Spear, The (2004)"
76743,1,3.5,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003)
51545,1,2.5,Pusher III: I'm the Angel of Death (2005)
5901,1,4.5,Empire (2002)
130578,1,4.0,"Gunman, The (2015)"
2748,6,1.83,Allan Quatermain and the Lost City of Gold (1987)
4051,1,0.5,Horrors of Spider Island (Ein Toter Hing im Netz) (1960)
1068,1,3.5,Crossfire (1947)
6596,1,3.5,"Divorce, Le (2003)"
1206,120,4.0,"Clockwork Orange, A (1971)"
2395,56,3.54,Rushmore (1998)
2716,120,3.78,Ghostbusters (a.k.a. Ghost Busters) (1984)
1084,35,4.07,Bonnie and Clyde (1967)
7169,8,3.94,Chasing Liberty (2004)
2726,9,4.06,"Killing, The (1956)"
1513,29,2.97,Romy and Michele's High School Reunion (1997)
140247,4,3.25,The Gift (2015)
82461,19,3.24,Tron: Legacy (2010)
99149,7,3.5,"Misérables, Les (2012)"
102123,14,3.21,This Is the End (2013)
1889,8,3.75,Insomnia (1997)
6879,17,3.44,Runaway Jury (2003)
86377,7,4.0,Louis C.K.: Shameless (2007)
3097,3,3.67,"Shop Around the Corner, The (1940)"
84156,1,4.5,Happy People: A Year in the Taiga (2010)
4228,10,2.15,Heartbreakers (2001)
1713,7,3.07,Mouse Hunt (1997)
6429,1,4.0,Winchester '73 (1950)
6978,4,3.25,Slacker (1991)
118700,2,2.5,Selma (2014)
51091,4,3.5,Black Snake Moan (2006)
71619,1,4.0,Coco Before Chanel (Coco avant Chanel) (2009)
4000,3,3.0,"Bounty, The (1984)"
109968,2,4.25,Why Don't You Play In Hell? (Jigoku de naze warui) (2013)
168612,2,3.75,Ghost in the Shell (2017)
59814,1,5.0,Ex Drummer (2007)
7176,1,3.5,Crimson Gold (Talaye sorgh) (2003)
6798,2,2.75,Bugsy Malone (1976)
79946,1,3.5,"Joneses, The (2009)"
127136,2,3.25,True Story (2015)
141668,1,0.5,War Room (2015)
75446,1,2.5,Little Ashes (2008)
5198,1,3.5,"Long Good Friday, The (1980)"
103366,1,2.0,Redemption (Hummingbird) (2013)
36931,1,3.5,New Police Story (Xin jing cha gu shi) (2004)
107436,1,3.0,Haunter (2013)
7347,15,3.3,Secret Window (2004)
6228,1,4.0,"Talk of the Town, The (1942)"
3204,8,3.69,"Boys from Brazil, The (1978)"
88163,31,3.98,"Crazy, Stupid, Love. (2011)"
1245,20,4.23,Miller's Crossing (1990)
79695,17,3.06,"Expendables, The (2010)"
1499,27,1.93,Anaconda (1997)
2513,10,2.85,Pet Sematary (1989)
2806,9,2.33,Teaching Mrs. Tingle (1999)
3471,60,3.74,Close Encounters of the Third Kind (1977)
3766,6,2.08,Missing in Action (1984)
82,8,3.88,Antonia's Line (Antonia) (1995)
1442,5,3.5,Prefontaine (1997)
53894,14,3.71,Sicko (2007)
5021,3,2.83,Murder by Death (1976)
728,10,3.5,Cold Comfort Farm (1995)
3628,2,3.0,Flying Tigers (1942)
1326,4,1.13,Amityville II: The Possession (1982)
58103,6,3.42,Vantage Point (2008)
78620,1,4.5,"Scalphunters, The (1968)"
104339,2,4.0,In a World... (2013)
140481,1,4.5,"Family Guy Presents: Something, Something, Something, Dark Side (2009)"
141646,1,3.5,The Unauthorized Saved by the Bell Story (2014)
1116,1,4.0,"Single Girl, A (Fille seule, La) (1995)"
6283,20,3.9,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
8638,15,3.7,Before Sunset (2004)
110882,3,3.83,Locke (2013)
5410,4,2.38,Silent Running (1972)
4452,6,2.67,Made (2001)
30818,1,2.0,Beyond the Sea (2004)
6337,4,3.5,Owning Mahowny (2003)
5938,2,4.5,Deathtrap (1982)
4483,3,1.5,Caddyshack II (1988)
143896,1,4.5,How To Change The World (2015)
71302,1,4.5,Attack of the 50 Foot Woman (1958)
93139,1,1.5,Mega Shark vs. Crocosaurus (2010)
5073,3,3.83,"Son's Room, The (Stanza del figlio, La) (2001)"
159193,1,3.0,Café Society (2016)
5694,2,2.25,Staying Alive (1983)
241,1,4.0,Fluke (1995)
135534,1,3.5,Krampus (2015)
2692,75,4.0,Run Lola Run (Lola rennt) (1998)
3147,111,4.15,"Green Mile, The (1999)"
1199,59,4.18,Brazil (1985)
8949,39,3.74,Sideways (2004)
7151,12,3.38,Girl with a Pearl Earring (2003)
193,35,2.47,Showgirls (1995)
110102,31,3.74,Captain America: The Winter Soldier (2014)
122904,54,3.83,Deadpool (2016)
3681,33,4.15,For a Few Dollars More (Per qualche dollaro in più) (1965)
3238,6,1.58,Eye of the Beholder (1999)
1120,27,3.54,"People vs. Larry Flynt, The (1996)"
61986,1,3.0,Appaloosa (2008)
1393,85,3.59,Jerry Maguire (1996)
2713,12,2.67,Lake Placid (1999)
1033,20,3.58,"Fox and the Hound, The (1981)"
8253,5,3.4,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
62336,9,4.28,FLCL (2000)
134515,1,3.0,BMX Bandits (1983)
7067,2,3.25,Juliet of the Spirits (Giulietta degli spiriti) (1965)
122092,1,5.0,Guy X (2005)
2992,1,3.5,Rawhead Rex (1986)
5294,11,3.86,Frailty (2001)
175435,1,4.5,The Magic Ring (1982)
283,3,3.67,New Jersey Drive (1995)
32298,3,2.33,Guess Who (2005)
85367,7,3.21,Just Go with It (2011)
5177,2,3.5,"Magnificent Ambersons, The (1942)"
25788,2,3.75,Scarface (1932)
2674,2,2.25,"Loss of Sexual Innocence, The (1999)"
69606,3,2.5,Ghosts of Girlfriends Past (2009)
143367,2,3.75,Silence (2016)
8535,1,4.0,De-Lovely (2004)
2824,1,5.0,On the Ropes (1999)
998,3,3.0,Set It Off (1996)
2506,6,3.33,"Other Sister, The (1999)"
74545,7,3.79,"Ghost Writer, The (2010)"
27186,2,4.0,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
190221,1,1.0,Hommage à Zgougou (et salut à Sabine Mamou) (2002)
27329,1,4.0,Paradise Lost 2: Revelations (2000)
53453,1,0.5,Starcrash (a.k.a. Star Crash) (1978)
84950,1,2.5,Take Me Home Tonight (2011)
90738,1,1.5,"Double, The (2011)"
99574,1,3.0,Promised Land (2012)
100326,1,2.5,Stand Up Guys (2012)
130083,1,2.0,Kidnapping Mr. Heineken (2015)
133365,1,2.0,Partisan (2015)
638,1,3.0,Jack and Sarah (1995)
6603,1,2.5,"Double Life, A (1947)"
27830,1,2.5,"Bobby Jones, Stroke of Genius (2004)"
26308,1,4.0,Turkish Delight (Turks fruit) (1973)
6967,1,0.5,Dead of Night (1945)
61692,1,3.0,Altered (2006)
63179,1,3.5,Tokyo! (2008)
725,5,2.5,"Great White Hype, The (1996)"
1604,3,3.33,Money Talks (1997)
3555,33,3.42,U-571 (2000)
48780,90,4.01,"Prestige, The (2006)"
6016,75,4.15,City of God (Cidade de Deus) (2002)
1603,13,2.46,Mimic (1997)
1547,2,3.25,Shiloh (1997)
5463,18,2.72,Reign of Fire (2002)
160565,2,2.75,The Purge: Election Year (2016)
53550,3,3.33,Rescue Dawn (2006)
2890,45,3.71,Three Kings (1999)
8371,23,3.3,"Chronicles of Riddick, The (2004)"
1999,4,2.0,"Exorcist III, The (1990)"
8795,1,4.5,Musa the Warrior (Musa) (2001)
31522,1,5.0,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)"
7297,3,3.67,Kitchen Stories (Salmer fra kjøkkenet) (2003)
172589,1,5.0,Winter in Prostokvashino (1984)
54732,3,2.83,Balls of Fury (2007)
160271,4,3.63,Central Intelligence (2016)
3537,3,3.33,Where the Money Is (2000)
2346,11,3.18,"Stepford Wives, The (1975)"
3417,1,3.0,"Crimson Pirate, The (1952)"
7262,1,2.0,Catch That Kid (2004)
81512,1,4.0,Hereafter (2010)
4619,2,2.25,Little Monsters (1989)
115969,1,4.0,Generation War (2013)
6223,2,3.25,Spun (2001)
53326,1,2.0,Them (Ils) (2006)
97742,1,1.5,Alex Cross (2012)
114028,2,4.0,Pride (2014)
5224,2,4.25,Promises (2001)
2256,2,2.5,Parasite (1982)
96945,1,3.5,Love Lasts Three Years (L'amour dure trois ans) (2011)
7615,1,4.5,Desert Hearts (1985)
7704,1,2.0,"Delta Force, The (1986)"
26630,1,3.0,Moonwalker (1988)
174727,1,3.0,Good Time (2017)
1617,97,4.06,L.A. Confidential (1997)
4029,12,3.88,State and Main (2000)
852,43,3.17,Tin Cup (1996)
5620,28,3.05,Sweet Home Alabama (2002)
1209,18,4.31,Once Upon a Time in the West (C'era una volta il West) (1968)
27831,19,3.82,Layer Cake (2004)
965,11,4.05,"39 Steps, The (1935)"
1963,11,3.36,Take the Money and Run (1969)
2261,6,3.0,One Crazy Summer (1986)
2788,28,4.05,Monty Python's And Now for Something Completely Different (1971)
3397,11,3.45,"Great Muppet Caper, The (1981)"
3398,15,3.33,"Muppets Take Manhattan, The (1984)"
87520,11,2.36,Transformers: Dark of the Moon (2011)
114180,16,2.94,"Maze Runner, The (2014)"
130450,3,2.5,Pan (2015)
3256,31,3.52,Patriot Games (1992)
805,35,3.66,"Time to Kill, A (1996)"
168250,15,3.63,Get Out (2017)
6595,14,3.32,S.W.A.T. (2003)
6678,1,3.5,"Handmaid's Tale, The (1990)"
91126,3,3.0,War Horse (2011)
40581,6,2.92,Just Friends (2005)
189333,2,3.75,Mission: Impossible - Fallout (2018)
59014,3,2.0,Superhero Movie (2008)
66171,2,3.0,Push (2009)
4480,3,2.83,"Blob, The (1988)"
94018,3,2.33,Battleship (2012)
2190,1,2.0,Why Do Fools Fall In Love? (1998)
86922,1,4.0,Nothing to Declare (Rien à déclarer) (2010)
176751,2,4.5,American Made (2017)
91660,2,2.5,"Darkest Hour, The (2011)"
650,4,3.0,Moll Flanders (1996)
91325,2,2.75,Extremely Loud and Incredibly Close (2011)
6427,1,4.0,"Railway Children, The (1970)"
5597,2,1.75,Suburban Commando (1991)
33126,1,2.5,"Frisco Kid, The (1979)"
116941,1,2.0,Jetsons: The Movie (1990)
79868,1,2.5,Heartless (2009)
3870,1,3.0,Our Town (1940)
8870,5,2.5,"Forgotten, The (2004)"
129428,2,3.0,The Second Best Exotic Marigold Hotel (2015)
5971,37,3.96,My Neighbor Totoro (Tonari no Totoro) (1988)
1994,47,3.43,Poltergeist (1982)
2134,22,3.11,Weird Science (1985)
93510,26,3.87,21 Jump Street (2012)
2151,6,3.75,"Gods Must Be Crazy II, The (1989)"
3519,6,2.92,Force 10 from Navarone (1978)
86781,5,4.4,Incendies (2010)
5568,7,2.86,Johnny Dangerously (1984)
92046,1,3.0,Contact High (2009)
164280,1,3.5,Endless Poetry (2016)
2533,15,3.0,Escape from the Planet of the Apes (1971)
3334,10,4.2,Key Largo (1948)
135518,2,2.75,Self/less (2015)
80831,7,3.86,Let Me In (2010)
53,2,5.0,Lamerica (1994)
94150,2,4.0,Hysteria (2011)
142020,1,5.0,Oscar (1967)
91323,5,2.9,"Sitter, The (2011)"
127096,4,3.75,Project Almanac (2015)
2819,16,3.75,Three Days of the Condor (3 Days of the Condor) (1975)
2025,7,3.93,Lolita (1997)
2181,4,3.63,Marnie (1964)
62250,5,3.7,Gomorrah (Gomorra) (2008)
33815,2,3.0,"Perfect Man, The (2005)"
112070,1,3.5,Maps to the Stars (2014)
44633,1,4.5,"Devil and Daniel Johnston, The (2005)"
6379,2,3.0,Wrong Turn (2003)
70984,3,3.0,Taking Woodstock (2009)
2400,2,3.0,Prancer (1989)
2460,3,2.0,"Texas Chainsaw Massacre 2, The (1986)"
3971,2,2.75,"Private Eyes, The (1981)"
4412,2,0.75,"Thing with Two Heads, The (1972)"
109687,1,5.0,Particle Fever (2013)
89761,2,3.0,"Dangerous Method, A (2011)"
3545,5,3.0,Cabaret (1972)
2488,3,3.0,Peeping Tom (1960)
4462,2,1.5,18 Again! (1988)
3973,4,1.13,Book of Shadows: Blair Witch 2 (2000)
78116,1,3.5,Please Give (2010)
104129,2,3.25,Man of Tai Chi (2013)
124859,1,2.0,The Gambler (2014)
2177,3,3.17,Family Plot (1976)
6990,1,3.5,The Great Train Robbery (1978)
7826,1,3.5,"Secret Life of Walter Mitty, The (1947)"
8875,1,4.0,"Come Back, Little Sheba (1952)"
73804,1,4.0,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)
142558,1,3.0,If I Were a Rich Man (2002)
163639,1,4.0,DC Super Hero Girls: Hero of the Year (2016)
123310,1,2.0,Tornado! (1996)
162828,1,2.5,Imperium (2016)
71535,53,3.88,Zombieland (2009)
51834,6,2.92,Becoming Jane (2007)
1370,68,3.4,Die Hard 2 (1990)
34150,36,2.76,Fantastic Four (2005)
45722,72,3.51,Pirates of the Caribbean: Dead Man's Chest (2006)
46578,77,3.88,Little Miss Sunshine (2006)
1018,6,2.42,That Darn Cat! (1965)
3755,44,3.17,"Perfect Storm, The (2000)"
94677,17,3.56,"Dictator, The (2012)"
175781,1,3.0,Der Herr Karl (1961)
3643,2,3.5,"Fighting Seabees, The (1944)"
7624,6,2.75,School Ties (1992)
45720,34,3.56,"Devil Wears Prada, The (2006)"
57951,3,2.33,Fool's Gold (2008)
105746,1,4.5,UnHung Hero (2013)
108949,3,3.33,"Art of the Steal, The (2013)"
5749,1,3.0,Ghost Story (1981)
3690,5,2.0,Porky's Revenge (1985)
34530,3,2.83,Deuce Bigalow: European Gigolo (2005)
55278,2,4.25,Sleuth (2007)
5508,7,3.57,24 Hour Party People (2002)
6291,3,3.5,Lilya 4-Ever (Lilja 4-ever) (2002)
6246,1,4.0,Talent for the Game (1991)
32017,7,2.71,"Pacifier, The (2005)"
7449,2,2.5,Godsend (2004)
3165,2,3.0,Boiling Point (1993)
31427,6,2.33,Hide and Seek (2005)
40851,4,3.38,Zathura (2005)
4683,2,3.25,"Wizard, The (1989)"
97470,2,1.25,Catch .44 (2011)
74089,1,3.5,Peter Pan (1960)
143525,1,4.0,Chasuke's Journey (2015)
58404,2,2.75,Justice League: The New Frontier (2008)
5121,1,4.0,Stroszek (1977)
4962,1,2.0,Texas Rangers (2001)
4660,1,4.0,Scenes from the Class Struggle in Beverly Hills (1989)
7727,1,3.0,Protocol (1984)
160422,1,3.0,The Wooden Horse (1950)
58306,1,2.5,Mongol (2007)
151781,1,3.5,Ghost in the Shell: Solid State Society (2006)
285,1,4.0,Beyond Bedlam (1993)
163981,1,3.5,31 (2016)
231,133,3.06,Dumb & Dumber (Dumb and Dumber) (1994)
450,7,3.0,With Honors (1994)
92,8,2.63,Mary Reilly (1996)
8957,33,3.18,Saw (2004)
68319,26,2.87,X-Men Origins: Wolverine (2009)
96655,3,3.0,Robot & Frank (2012)
73319,5,2.4,Leap Year (2010)
135887,15,3.17,Minions (2015)
7924,1,3.5,Stray Dog (Nora inu) (1949)
1262,43,4.13,"Great Escape, The (1963)"
6947,36,3.64,Master and Commander: The Far Side of the World (2003)
6974,6,3.0,"Freshman, The (1990)"
27788,8,3.0,"Jacket, The (2005)"
51080,8,3.56,Breach (2007)
53123,9,3.94,Once (2006)
471,40,3.55,"Hudsucker Proxy, The (1994)"
3270,12,2.79,"Cutting Edge, The (1992)"
2356,5,2.6,Celebrity (1998)
2922,5,3.6,Hang 'Em High (1968)
3593,19,1.66,Battlefield Earth (2000)
67734,15,3.33,Adventureland (2009)
112788,5,2.6,Sex Tape (2014)
26645,1,4.0,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)
172321,1,2.0,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004)
3840,5,2.4,Pumpkinhead (1988)
9010,5,4.1,Love Me If You Dare (Jeux d'enfants) (2003)
95313,1,4.5,Jack-Jack Attack (2005)
168846,1,4.5,Neal Brennan: 3 Mics (2017)
7089,2,4.0,Amarcord (1973)
4406,5,4.4,"Man Who Shot Liberty Valance, The (1962)"
4193,2,4.0,"Fantasticks, The (1995)"
7259,4,2.13,You Got Served (2004)
26523,1,3.5,"Silent Night, Deadly Night (1984)"
45361,2,1.5,"American Haunting, An (2005)"
3846,4,3.63,Easy Money (1983)
5428,4,1.13,Cheech & Chong's The Corsican Brothers (1984)
148172,2,2.5,The 5th Wave (2016)
97643,2,3.0,[REC]³ 3 Génesis (2012)
44657,1,3.0,Mouchette (1967)
87785,2,2.75,Takers (2010)
4353,1,3.0,Uncommon Valor (1983)
4610,1,2.0,"January Man, The (1989)"
2523,2,2.5,Rollercoaster (1977)
55156,1,4.0,"Unreasonable Man, An (2006)"
6545,1,4.5,I Capture the Castle (2003)
7832,1,3.5,"Thin Man Goes Home, The (1945)"
73290,2,3.5,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)
81681,1,2.0,I Shot Jesse James (1949)
7005,1,1.5,King Ralph (1991)
33629,1,2.5,Airborne (1993)
4381,4,3.38,"Closet, The (Placard, Le) (2001)"
380,178,3.5,True Lies (1994)
293,133,4.02,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
5218,85,3.69,Ice Age (2002)
55765,37,3.91,American Gangster (2007)
2643,16,1.69,Superman IV: The Quest for Peace (1987)
3701,13,3.12,Alien Nation (1988)
79134,10,3.45,Grown Ups (2010)
36517,13,3.46,"Constant Gardener, The (2005)"
1177,6,4.0,Enchanted April (1992)
122,16,2.66,Boomerang (1992)
3142,4,3.25,U2: Rattle and Hum (1988)
26258,5,3.9,"Topo, El (1970)"
1564,2,4.0,For Roseanna (Roseanna's Grave) (1997)
4023,23,3.13,"Family Man, The (2000)"
116817,1,4.5,Rudderless (2014)
65577,1,3.0,"Tale of Despereaux, The (2008)"
86347,7,3.29,Louis C.K.: Chewed Up (2008)
178613,1,4.0,Dave Chappelle: Killin' Them Softly (2000)
1950,11,4.18,In the Heat of the Night (1967)
49524,2,3.5,"Nativity Story, The (2006)"
869,3,3.67,Kansas City (1996)
2176,10,3.9,Rope (1948)
146662,1,5.0,Dragons: Gift of the Night Fury (2011)
147376,2,4.75,Doctor Who: A Christmas Carol (2010)
6724,5,3.6,Paper Moon (1973)
33148,1,2.5,King's Ransom (2005)
93766,4,2.63,Wrath of the Titans (2012)
294,2,3.0,"Perez Family, The (1995)"
3928,4,3.75,Abbott and Costello Meet Frankenstein (1948)
8610,2,2.5,All of Me (1984)
95182,2,3.0,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)
5397,2,2.5,Monkey Business (1952)
7749,1,4.0,Weekend (a.k.a. Le Week-end) (Week End) (1967)
4636,3,2.33,"Punisher, The (1989)"
6162,3,3.17,Gerry (2002)
6222,1,3.0,Prozac Nation (2001)
112940,1,4.5,A Most Wanted Man (2014)
127132,1,2.0,Zipper (2015)
148482,1,3.0,Truth (2015)
165139,1,2.0,Wild Oats (2016)
4046,1,4.0,Friendly Persuasion (1956)
152071,1,1.5,Race (2016)
615,1,3.0,Bread and Chocolate (Pane e cioccolata) (1973)
176413,1,4.5,Bliss (2012)
3034,36,3.51,Robin Hood (1973)
3617,41,3.09,Road Trip (2000)
247,21,3.93,Heavenly Creatures (1994)
1077,28,3.75,Sleeper (1973)
1674,40,3.65,Witness (1985)
59333,4,2.88,Made of Honor (2008)
3156,15,2.8,Bicentennial Man (1999)
51357,1,4.0,Citizen X (1995)
414,6,2.33,"Air Up There, The (1994)"
671,36,3.49,Mystery Science Theater 3000: The Movie (1996)
3190,4,2.0,Supernova (2000)
3258,15,2.87,Death Becomes Her (1992)
3500,4,3.0,Mr. Saturday Night (1992)
3704,24,3.27,Mad Max Beyond Thunderdome (1985)
43396,7,3.79,"World's Fastest Indian, The (2005)"
49961,4,3.75,Notes on a Scandal (2006)
65216,7,3.93,Defiance (2008)
68205,8,2.94,Crank: High Voltage (2009)
612,6,2.5,"Pallbearer, The (1996)"
1399,5,3.1,Marvin's Room (1996)
2236,9,3.0,Simon Birch (1998)
4008,13,3.54,Born on the Fourth of July (1989)
4322,10,3.75,Eight Men Out (1988)
482,8,3.63,Killing Zoe (1994)
1997,53,3.8,"Exorcist, The (1973)"
172591,2,4.75,The Godfather Trilogy: 1972-1990 (1992)
968,28,3.75,Night of the Living Dead (1968)
8366,14,3.89,Saved! (2004)
54881,12,3.92,"King of Kong, The (2007)"
8838,3,4.17,Alice Doesn't Live Here Anymore (1974)
26183,2,4.25,Asterix and Cleopatra (Astérix et Cléopâtre) (1968)
106927,1,3.0,RoboGeisha (Robo-geisha) (2009)
157296,13,3.58,Finding Dory (2016)
4678,9,3.44,UHF (1989)
85020,4,3.38,"Mechanic, The (2011)"
95105,9,3.39,Madagascar 3: Europe's Most Wanted (2012)
3158,3,3.67,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
54934,1,0.5,"Brothers Solomon, The (2007)"
7979,1,3.5,Monterey Pop (1968)
26059,1,4.5,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)
26928,1,5.0,"Summer's Tale, A (Conte d'été) (1996)"
49917,1,4.0,When the Levees Broke: A Requiem in Four Acts (2006)
84716,1,4.0,Castaway on the Moon (Kimssi pyoryugi) (2009)
2884,1,2.0,Dog Park (1998)
6628,1,2.0,Hot Dog... The Movie (1984)
4630,1,1.0,No Holds Barred (1989)
82857,1,4.5,Sweetgrass (2009)
6390,1,3.5,Silk Stockings (1957)
91488,2,3.75,"Snowman, The (1982)"
125914,1,3.0,Mortdecai (2015)
109313,1,4.0,Chouchou (2003)
26344,1,3.0,French Connection II (1975)
108,1,4.0,Catwalk (1996)
3344,1,4.0,Blood Feast (1963)
117,1,3.0,"Young Poisoner's Handbook, The (1995)"
8456,1,4.0,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)
26169,1,5.0,Branded to Kill (Koroshi no rakuin) (1967)
6560,1,2.0,Loose Cannons (1990)
111800,1,3.0,G.B.F. (2013)
2872,25,3.64,Excalibur (1981)
86,15,3.97,White Squall (1996)
627,6,3.33,"Last Supper, The (1995)"
44555,34,4.12,"Lives of Others, The (Das leben der Anderen) (2006)"
2279,10,2.4,Urban Legend (1998)
133419,9,3.44,Pitch Perfect 2 (2015)
4855,20,3.78,Dirty Harry (1971)
3654,13,3.77,"Guns of Navarone, The (1961)"
6281,32,3.14,Phone Booth (2002)
31116,3,3.83,Sergeant York (1941)
605,10,3.0,One Fine Day (1996)
4361,32,3.42,Tootsie (1982)
5585,6,2.08,Ernest Scared Stupid (1991)
7346,20,3.13,"Girl Next Door, The (2004)"
45928,5,3.7,Who Killed the Electric Car? (2006)
62956,9,3.44,Futurama: Bender's Game (2008)
89087,6,2.5,Colombiana (2011)
40962,3,3.33,"Yours, Mine and Ours (2005)"
143511,1,5.0,Human (2015)
165483,1,4.0,Joe Rogan: Triggered (2016)
170401,1,3.0,Table 19 (2017)
91470,2,3.0,Violet & Daisy (2011)
5387,3,4.0,Enough (2002)
5493,1,4.0,In Like Flint (1967)
49263,1,3.0,Fuck (2005)
117192,3,4.5,Doctor Who: The Time of the Doctor (2013)
56156,7,3.29,Hitman (2007)
1460,2,3.25,That Darn Cat (1997)
4917,1,4.0,MacArthur (1977)
90057,2,3.75,Take Shelter (2011)
74851,2,2.5,From Paris with Love (2010)
2073,5,3.6,Fandango (1985)
49347,3,3.83,Fast Food Nation (2006)
175199,1,4.0,Annabelle: Creation (2017)
7708,1,2.0,Bedazzled (1967)
3872,1,3.5,"Suddenly, Last Summer (1959)"
87304,4,3.63,Beginners (2010)
